,ATSPM_ID,name,latitude,longitude,roadway_name
0,ORL-0257,US-441 / Orange Blossom Trl at Grand St,28.526444,-81.39708,"S ORANGE BLOSSOM TRL, GRAND ST"
0,BRE-0186,SR 519 (Fiske Blvd) at NB I-95/CR 502 (Barnes Blvd),28.295309,-80.742953,"FISKE BLVD, BARNES BLVD, 195"
0,VOL-0411,SR 44 at Glencoe Rd,29.013189,-80.970107,S GLENCOE RD
0,1280,SR-434 @ Palm Springs Dr / Sheridan Ave,28.69779,-81.3717,"PALM SPRINGS DR, SR-434, SHERIDAN AVE"
0,OCA-0201,SR 200 at I-75 NB Ramp,29.15073,-82.18453,"I-75, SR-200"
0,ORC-0689,SR 551 & Yucatan Dr,28.545444,-81.285856,"S GOLDENROD RD, YUCATAN DR"
0,2535,Red Bug Lake Rd & Red Willow Plaza,28.647667,-81.265873,RED BUG LAKE RD
0,2405,Palm Springs Dr  at Central pkwy,28.66965,-81.3741,"PALM SPRINGS DR, E CENTRAL PKWY"
0,ORL-0246,US-441 / Orange Blossom Trl at Amelia St,28.549275,-81.397393,"ORANGE BLOSSOM TRL N, W AMELIA ST"
0,VOL-0417,Dunlawton Ave (SR 421) & I-95 (NB Ramps),29.1065,-81.0281,"DUNLAWTON AVE, I-95"
0,ORC-0538,US 192 & SR 429 NB Ramps,28.346999,-81.615186,"SR-429-TOLL, W IRLO BRONSON MEMORIAL HWY"
0,ORC-0511,SR 535 & Meadow Creek Drive,28.370631,-81.503321,"SR-535, MEADOW CREEK DR, LAKE VINING DR"
0,ORL-0206,US-17/92 / 15/600 at Lake Shore Dr. / Rollins St.,28.573124,-81.364441,"MILLS AVE N, E ROLLINS ST, LAKE SHORE DR"
0,2018,Lake Mary Blvd & S Sanford Ave,28.760236,-81.264581,"E LAKE MARY BLVD, S SANFORD AVE"
0,ORL-0181,Princeton St & I-4 EB Ramp,28.571302,-81.375236,"85, I-4, E PRINCETON ST"
0,ORC-0569,Goldenrod Rd (SR 551) & Liverpool Blvd,28.5755,-81.2862,"N GOLDENROD RD, LIVERPOOL BLVD"
0,MRN-9999,SR 492 (NW 10th St) at N Magnolia Ave,29.197006,-82.136553,"N MAGNOLIA AVE, NE 10TH ST"
0,ORC-0302,McCoy Rd (SR 482) at SR 528(EB On Ramp)/Jetport Dr,28.4499,-81.3499,"JETPORT DR, MCCOY RD"
0,BRE-0007,US 1 (N Cocoa Blvd) at Port St John Plaza,28.471553,-80.766609,"N COCOA BLVD, DELIVERY AVE"
0,BRE-0311,CR 509 (Wikcham Rd) at Shoppes Dr,28.230278,-80.72204,"SHOPPES DR, N WICKHAM RD"
0,ORL-0138,John Young Parkway at Monte Carlo Trl.,28.52888,-81.414362,"S JOHN YOUNG PKWY, MONTE CARLO TRL"
0,ORC-0395,Orange Blossom Tr (US 441) at CR 448 (Saddler Ave),28.748938,-81.620047,"SADLER AVE, N ORANGE BLOSSOM TRL"
0,ORL-0155,John Young Parkway at L.B. McLeod Rd,28.509873,-81.41959,"S JOHN YOUNG PKWY, LB MCLEOD RD"
0,ORC-0275,Apopka Vineland Rd @ Wallace Rd,28.460807,-81.499762,"S APOPKA VINELAND RD, WALLACE RD"
0,D5I-2015,US-17/92 / 15/600 at Packwood Ave.,28.625783,-81.36349,"ORLANDO AVE S, PACKWOOD AVE E"
0,MRN-9010,US 301 & SE 92 Place Rd,29.087991,-82.08103,"SE 92ND PLACE RD, US-441"
0,BRE-1038,SR 524 at Wal-Mart,28.381924,-80.793085,SR-524
0,ORC-0648,SR 434 & Strategy Blvd,28.6004,-81.2077,"ALAFAYA TRL N, STRATEGY BLVD"
0,BRE-5539,US 1  and Norwood Ave,28.62103,-80.819851,"N WASHINGTON AVE, NORWOOD AVE"
0,OSC-1068,SR535 @ Kyngs Heath,28.335604,-81.479644,"VINELAND RD, KYNGS HEATH RD"
0,2795,Towne Center Blvd at North Mall Entrance,28.807663,-81.335077,"TOWNE CENTER BLVD, N ENTRANCE RD"
0,OCA-0208,SR 200 & SW 17th Rd,29.16943,-82.164712,"SR-200, SW 17TH RD"
0,ORL-0562,Turkey Lake Rd & Service Rd,28.465065,-81.474903,TURKEY LAKE RD
0,ORC-0043,Central Florida Pkwy & Orangewood Blvd,28.408582,-81.446436,"ORANGEWOOD BLVD, CENTRAL FLORIDA PKWY"
0,VOL-0291,Ridgewood Ave (US 1) & Roberts Rd,28.94784,-80.883813,"S RIDGEWOOD AVE, 30TH ST"
0,D5I-3015,17/92 / 15/600 (Orlando Ave.) at Morse Blvd.,28.597663,-81.365127,"ORLANDO AVE S, W MORSE BLVD"
0,1070,US-17/92 at Americana Blvd,28.762463,-81.284451,"S ORLANDO DR, AMERICANA BLVD"
0,ORC-0530,Chickasaw Tl at Hospital-Walmart,28.541449,-81.277447,"CHICKASAW TRL S, NEIGHBORHOOD MARKET RD"
0,VOL-0216,Woodland Blvd (US 17/92) at SR 600 (US 92/Intl Spdy Blvd),29.054787,-81.304319,"N WOODLAND BLVD, E INTERNATIONAL SPEEDWAY BLVD"
0,BRE-0059,New Haven Ave (US 192) & McClain Dr/Melbourne Sq,28.078857,-80.649094,"MCCLAIN DR, W NEW HAVEN AVE"
0,OCA-0073,NW 10th St (US 27) & NW ML King Jr Ave,29.19692,-82.1524,"NW MARTIN LUTHER KING JR AVE, NW 10TH ST"
0,ORC-0310,International Dr & Jamacian Ct South,28.444559,-81.470704,"JAMAICAN CT, INTERNATIONAL DR"
0,ORC-0624,NOBT at SR 429 Connector Rd,28.696449,-81.562772,"KITT AVE, W ORANGE BLOSSOM TRL, SR-429 CONNECTOR RD"
0,OCA-0077,US 27 & I-75 NB Ramp,29.206138,-82.184035,"I-75, NW BLITCHTON RD"
0,ORC-0279,Orange Blossom Tr (US 441) at Spillman Dr,28.712413,-81.584619,"W ORANGE BLOSSOM TRL, SPILLMAN DR"
0,BRE-0425,SR A1A at Atlantic Ave,28.388253,-80.605837,ASTRONAUT BLVD
0,ORL-0078,Anderson St (SR 15 EB) at Crystal Lake Dr (CR 526),28.537975,-81.343578,"S CRYSTAL LAKE DR, E ANDERSON ST"
0,VOL-0332,NB Off Ramp  (I-95) & LPGA Blvd,29.220948,-81.100775,"I-95, LPGA BLVD"
0,ORC-0059,Colonial Dr E at Econlockhatchee Tl,28.568381,-81.253255,"ECONLOCKHATCHEE TRL N, E COLONIAL DR"
0,OSC-1010,US 192/441 & FL Turnpike (NB Off Ramp E) / St Cloud Commons,28.263429,-81.331216,"FLORIDA'S TPKE, E IRLO BRONSON MEMORIAL HWY"
0,OSC-1042,SR 429 & Sinclair Rd,28.295678,-81.601703,"SR-429-TOLL, SINCLAIR RD, CONNECTOR RD"
0,2168,Rinehart Rd & Woodbridge Lakes Way,28.772397,-81.347156,"RINEHART RD, WILLISTON PARK PT"
0,BRE-0038,SR 405 and Park Ave,28.574317,-80.847084,"SOUTH ST, S PARK AVE"
0,2310,Maitland Ave  @  Orienta Ave,28.661065,-81.365908,"MAITLAND AVE, LAKE VILLAS DR"
0,1165,US 17-92 @ Prairie Lake Dr,28.655323,-81.345855,"PRAIRIE LAKE DR, US-17-92"
0,VOL-0302,Beville Rd (SR 400) & CR 4009 (Williamson Blvd),29.159111,-81.067147,"S WILLIAMSON BLVD, BEVILLE RD"
0,ORL-0409,SR 50 (Colonial Dr) at Tampa Ave,28.552874,-81.405723,"N TAMPA AVE, W COLONIAL DR"
0,2570,Red Bug Lake Rd & Eagle Circle,28.647034,-81.312364,"EAGLE CIR, RED BUG LAKE RD"
0,VOL-0143,Dixie Freeway (US 1) & Lytle St,29.020872,-80.925213,"N DIXIE FWY, LYTLE AVE"
0,ORC-0560,Central Florida Parkway @ Discovery Cove,28.406238,-81.459717,"DISCOVERY COVE WAY, CENTRAL FLORIDA PKWY"
0,BRE-0024,SR 3 (Courtenay Pkwy) at Merritt Ave,28.361448,-80.70021,"N COURTENAY PKWY, MERRITT AVE E"
0,1133,US 17/92 at Laura St,28.689058,-81.329017,"US-17-92, LAURA ST"
0,ORL-0552,International Drive & Ped Crossing (was Wet n Wild),28.46153,-81.4665,INTERNATIONAL DR
0,1145,US17/92 @ Triplet Lake Dr,28.67148,-81.3382,"TRIPLET LAKE DR, US-17-92"
0,ORL-0378,International Dr & Fun Spot,28.466689,-81.450399,INTERNATIONAL DR
0,ORL-0394,SR 435 (Kirkman Rd) at Metrowest Blvd,28.513779,-81.460307,"S KIRKMAN RD, METROWEST BLVD"
0,ORC-0082,SR 438 & Dardanelle Dr,28.578021,-81.438666,"DARDANELLE DR, SILVER STAR RD"
0,1205,SR-434 / Alafaya Trl / Forest City Rd @ West Town Pkwy,28.65826,-81.4193,"SR-434, WEST TOWN PKWY"
0,ORL-0398,SR 435 (Kirkman Rd) at Valencia College S,28.520784,-81.459172,"S KIRKMAN RD, VALENCIA COMMUNITY COLLEGE DR"
0,1260,SR 434 & I-4 WB Ramp,28.689924,-81.389985,"SR-434, I-4"
0,MRN-9999,Silver Springs Blvd (SR 40) at NE 16th Ave,29.18696,-82.116494,"SE 16TH AVE, E SILVER SPRINGS BLVD"
0,D5I-3085,Aloma Ave (SR 426) & Lakemont Ave,28.60048,-81.327967,"N LAKEMONT AVE, ALOMA AVE"
0,2140,Green way blvd @ Lake Park dr,28.734672,-81.341784,"LAKE PARK DR, GREENWAY BLVD"
0,BRE-0093,SR 520 at Burnett Rd,28.356313,-80.779779,"BURNETT RD S, W KING ST"
0,BRE-5546,I-95 and SR 406/Garden St,28.616569,-80.850713,"I-95, GARDEN ST"
0,VOL-0215,Woodland Blvd (US 17) at SR 15A (Spring Garden Ave),29.087959,-81.325256,"N SPRING GARDEN AVE, N WOODLAND BLVD"
0,ORL-0065,SR 50 (Colonial Dr) at Coy Dr,28.553218,-81.349983,"COY DR, E COLONIAL DR"
0,1120,US-17/92 at General Hutchinson Pkwy,28.721319,-81.318952,"GENERAL HUTCHINSON PKWY, US-17-92"
0,ORL-0064,SR 50 (Colonial Dr) at Bumby Ave,28.553185,-81.352058,"N BUMBY AVE, E COLONIAL DR"
0,ORC-0668,Narcoossee Rd at Weller Bv,28.383201,-81.244445,"NARCOOSSEE RD, WELLER BLVD"
0,BRE-0323,Murrell Rd at Spyglass Hill Rd,28.237404,-80.712996,"MURRELL RD, SPYGLASS HILL RD"
0,BRE-0248,Eau Gallie Blvd (SR 518)  I-95 (SB Ramp),28.12053,-80.707088,"EAU GALLIE BLVD W, I-95"
0,1315,SR 434 at North Winter Park Dr,28.697919,-81.317662,"N WINTER PARK DR, SR-434"
0,ORC-0173,SR 423 & Wymore Rd,28.6058,-81.385081,"N WYMORE RD, LEE RD"
0,MRN-9001,US 301 & CR 42,28.982114,-82.041283,"US-301, SE HIGHWAY 42"
0,VOL-0368,US 17/92 & Debary Plantation Blvd,28.903367,-81.305045,"N CHARLES RICHARD BEALL BLVD, DEBARY PLANTATION BLVD"
0,BRE-5515,SR406/Garden St and Singleton Ave,28.615714,-80.8395,"S SINGLETON AVE, GARDEN ST"
0,MEL-4067,US 1 & Prospect Ave-Lipscomb St,28.074894,-80.601739,S HARBOR CITY BLVD
0,ORC-0208,US 441 at Taft Vineland Rd,28.421365,-81.404693,"ORANGE BLOSSOM TRL S, TAFT VINELAND RD"
0,ORC-0136,SR 438 & CR 435(Hiawassee Rd),28.577596,-81.476079,"HIAWASSEE RD N, SILVER STAR RD"
0,2523,Red Bug Lake Rd & Mikler Rd,28.647972,-81.249962,"MIKLER RD, RED BUG LAKE RD"
0,ORL-0405,SR 50 (Colonial Dr) at Ferguson Dr,28.552747,-81.420067,"FERGUSON DR, W COLONIAL DR"
0,OSC-1063,US 192 at Holiday Trail,28.3328,-81.5178,"HOLIDAY TRL, W IRLO BRONSON MEMORIAL HWY"
0,MEL-4050,US 1 & Post Rd,28.17207,-80.647249,N HARBOR CITY BLVD
0,MRN-9017,US 441 & CR 318,29.410441,-82.212384,"CR-318, US-441"
0,ORL-0510,US-441/ Orange Blossom Trl at Cinderlane Pkwy,28.610369,-81.428355,"N ORANGE BLOSSOM TRL, CINDERLANE PKWY, CINDERLANE PKWY"
0,2105,Lake Mary Blvd & International Pkwy,28.756484,-81.368122,"INTERNATIONAL PKWY, W LAKE MARY BLVD"
0,ORC-0598,Rouse rd at J. Blanchard Trl,28.580212,-81.224209,"ROUSE RD, J BLANCHARD TRL"
0,ORL-0631,SR 436 (Semoran Blvd) at Bent Pine Dr,28.474765,-81.310094,"S SEMORAN BLVD, BENT PINE DR"
0,OSC-1064,US 192 & Holiday Inn/Seralago Blvd,28.332835,-81.511841,"SERALAGO BLVD, W IRLO BRONSON MEMORIAL HWY"
0,ORL-0042,Mills Ave at Amelia St,28.549462,-81.364394,"MILLS AVE N, E AMELIA ST"
0,ORC-0007,SR 434 & University Blvd,28.5978,-81.2077,"ALAFAYA TRL N, UNIVERSITY BLVD"
0,1545,SR-436 / Semoran Blvd / Altamonte Dr at Palm Springs Dr,28.663801,-81.374099,"PALM SPRINGS DR, E ALTAMONTE DR"
0,ORC-0083,Colonial Dr E at Sophie Blvd,28.566316,-81.203394,"SOPHIE BLVD, E COLONIAL DR"
0,ORL-0180,SR 527 (Orange Ave) at Highland Ave,28.561461,-81.373756,"N ORANGE AVE, HIGHLAND AVE"
0,BRE-0001,US 1 at SR 46 (W Main St),28.665593,-80.844958,"US-1, E MAIN ST"
0,VOL-0394,I-4 WB & Dirksen Dr,28.87158,-81.285203,"DIRKSEN DR, I-4"
0,ORL-0187,SR 527 (Orange Av) at New Hampshire Ave,28.567708,-81.372711,"N ORANGE AVE, E NEW HAMPSHIRE ST"
0,ORL-0028,South St & Magnolia Ave,28.538415,-81.377398,"S MAGNOLIA AVE, E SOUTH ST"
0,ORL-0166,US 441 (Orange Blossom Trail) at Silver Star Rd,28.578229,-81.407013,"ORANGE BLOSSOM TRL N, SILVER STAR RD"
0,1005,I-4 at Exit 104: US-17-92,28.833835,-81.32364,"I-4, US-17-92, MONROE RD"
0,VOL-0127,Nova Rd (SR 5A) & Big Tree Rd,29.166199,-81.023569,"S NOVA RD, BIG TREE RD"
0,ORL-0038,Rosalind Ave & Washington St,28.54361,-81.37593,"N ROSALIND AVE, E WASHINGTON ST"
0,ORL-0709,South St & Hughey Ave,28.538353,-81.38301,"W SOUTH ST, S HUGHEY AVE"
0,ORL-0171,Smith St (SR 438) at Rio Grande Ave,28.571887,-81.401805,"N RIO GRANDE AVE, W SMITH ST"
0,OSC-2025,John Young Pkwy (US 17/92) & Martin Luther King Jr Blvd,28.297177,-81.41604,"N JOHN YOUNG PKWY, MARTIN LUTHER KING JUNIOR BLVD"
0,ORC-0425,US 192 & East Orange Lake/Rolling Oaks Blvd,28.346996,-81.612758,"E ORANGE LAKE BLVD, W IRLO BRONSON MEMORIAL HWY"
0,ORC-0513,Apopka Vineland Rd (SR 535) at I-4 (EB Off Ramp/Vineland Ave),28.374074,-81.503907,"KISSIMMEE-VINELAND RD, 68, VINELAND AVE"
0,1245,SR-434 / Alafaya Trl / Forest City Rd @ Gum St / Springs Blvd,28.687171,-81.400924,"GUM ST, SR-434"
0,VOL-0153,Nova Rd (SR 5A) & Madeline Ave,29.144554,-81.01427,"S NOVA RD, MADELINE AVE"
0,ORC-0427,Town Center Blvd @ Hawkeye Dr / Balcombe Rd,28.367015,-81.399391,"HAWKEYE DR, TOWN CENTER BLVD, BALCOMBE RD"
0,ORC-0140,US 441 at Hunters Creek Blvd & Falcon Trace Blvd,28.362004,-81.404444,"ORANGE BLOSSOM TRL S, HUNTERS CREEK BLVD, FALCON TRACE BLVD"
0,ORL-0159,LB McLeod Rd & President Barack Obama Pkwy,28.506548,-81.442617,"PRESIDENT BARACK OBAMA PKWY, LB MCLEOD RD"
0,2035,Lake Mary Blvd & Live Oak Blvd,28.757747,-81.290939,"W LAKE MARY BLVD, LIVE OAK BLVD"
0,OSC-2027,John Young Pkwy (US 17/92) & Oak St,28.300877,-81.416018,"N JOHN YOUNG PKWY, W OAK ST"
0,MEL-3017,Eau Gallie Blvd (SR 518) & N Apollo Blvd-Commodore Blvd,28.128814,-80.646798,"COMMODORE BLVD, EAU GALLIE BLVD W"
0,VOL-0461,US 17/92 & Fort Florida Rd,28.85626,-81.321782,"S CHARLES RICHARD BEALL BLVD, FORT FLORIDA RD"
0,2500,Red Bug Lake Rd & SR 417 NB Ramp,28.65629,-81.231086,"41, RED BUG LAKE RD"
0,2335,Montgomery Rd  @ Green Briar Blvd,28.67454,-81.4026,"MONTGOMERY RD, GREENBRIAR BLVD"
0,ORC-0062,Colonial Dr at SR 408 East Ramp,28.565244,-81.190382,"CHALLENGER PKWY, E COLONIAL DR"
0,OSC-1137,US 192 @ Narcoossee rd,28.246105,-81.243867,"HICKORY TREE RD, E IRLO BRONSON MEMORIAL HWY, S NARCOOSSEE RD"
0,ORL-0278,Michigan St & Division Ave,28.51421,-81.38506,"S DIVISION AVE, MICHIGAN ST W"
0,VOL-0202,Dixie Freeway (US 1) & Washington St,29.025844,-80.92736,"N DIXIE FWY, WASHINGTON ST"
0,1630,SR 436 & Howell Branch Rd,28.625235,-81.315753,"SEMORAN BLVD, HOWELL BRANCH RD"
0,VOL-0199,Woodland Blvd (US 17/92) at Indiana Ave,29.028962,-81.303451,"S WOODLAND BLVD, W INDIANA AVE"
0,BRE-0061,New Haven Ave (US 192) & Meadow Lane Ave,28.078861,-80.670766,"MEADOWLANE AVE, NEW HAVEN AVE W"
0,2075,Lake Mary Blvd & Rinehard Rd,28.756153,-81.34717,"RINEHART RD, W LAKE MARY BLVD"
0,D5I-4045,SR50 (Colonial) at Winter Garden/Vineland Rd,28.551017,-81.587326,"CR-535, W COLONIAL DR"
0,BRE-0111,Sarno Rd (SR 5054) & CR 509 (Wickham Rd),28.121585,-80.67157,"N WICKHAM RD, SARNO RD"
0,ORL-0174,FL-527 (Orange Ave) at Clay St/Wilkinson,28.579069,-81.372971,"CLAY ST, N ORANGE AVE, WILKINSON ST, GROVELAND ST"
0,ORL-0396,SR 435 (Kirkman Rd) at Raleigh St,28.527974,-81.459268,"S KIRKMAN RD, RALEIGH ST"
0,1260,SR 434 & I-4 EB,28.690898,-81.388248,"I-4, SR-434"
0,1445,SR 436 & Post Lk Pl/Forest Lk Academy,28.66897,-81.4364,"POST LAKE PL, E SEMORAN BLVD"
0,ORC-0486,Colonial Dr E at Avalon Park Blvd,28.565377,-81.165614,"N AVALON PARK BLVD, E COLONIAL DR, PILGRIM ST"
0,OSC-1072,US 192 & Storey Lake Blvd,28.332313,-81.475653,W IRLO BRONSON MEMORIAL HWY
0,ORL-0202,US-17/92 at Lk. Highland Dr.,28.561307,-81.364427,"MILLS AVE N, LAKE HIGHLAND DR"
0,ORC-0320,Americana Blvd & Rio Grande Ave,28.484873,-81.4031,"RIO GRANDE AVE S, AMERICANA BLVD"
0,ORL-0086,Summerlin Ave & South St,28.538476,-81.368406,"SUMMERLIN AVE S, E SOUTH ST"
0,1940,CR427 @  Plumosa ave,28.67584,-81.35115,"S RONALD REAGAN BLVD, MAGNOLIA ST"
0,1690,SR-46 at Central Park Dr,28.81159,-81.31741,"CENTRAL PARK DR, SR-46"
0,1590,SR 436 & Fern Park Blvd,28.65669,-81.33493,"FERN PARK BLVD, E SEMORAN BLVD"
0,OSC-3006,US 192/441 & Vermont Ave,28.246,-81.2925,"CONNECTICUT AVE, WISCONSIN AVE"
0,1075,US-17/92 at Walmart Entrance/lowes,28.759841,-81.285717,"S ORLANDO DR, AMERICANA BLVD"
0,VOL-0361,Dunlawton Ave (SR 421) & Yorktown Blvd,29.1124,-81.0254,"DUNLAWTON AVE, YORKTOWNE BLVD"
0,BRE-5545,SR 405 at Target Entrance,28.553041,-80.840359,COLUMBIA BLVD
0,BRE-0312,Murrell Rd at Clubhouse Rd,28.277377,-80.721859,"MURRELL RD, CLUBHOUSE DR"
0,OSC-1104,US 192 & Fortune/Boggy Creek Rd,28.300323,-81.374565,"FORTUNE RD, E IRLO BRONSON MEMORIAL HWY"
0,2855,International Pkwy & AAA Dr,28.770359,-81.359191,"INTERNATIONAL PKWY, AAA DR"
0,ORL-0071,SR-50/600 (Colonial Dr.) at Magnolia Ave.,28.553135,-81.376851,"N MAGNOLIA AVE, E COLONIAL DR"
0,1020,US 17/92 & 3rd St,28.809883,-81.273163,"S FRENCH AVE, W 3RD ST"
0,OCA-0194,US 27/US 301/Pine Ave & SR 200/SW 10th St,29.17925,-82.140436,"SR-200, SE 10TH ST"
0,ORL-0117,Westmoreland Dr & SouthSt,28.53825,-81.39314,"S WESTMORELAND DR, W SOUTH ST"
0,ORL-0070,SR 50 & Hughey Ave / I-4,28.553072,-81.382684,"W COLONIAL DR, I-4, N GARLAND AVE"
0,VOL-0273,Ridgewood Ave (US 1) & 8th St,29.2393,-81.0381,"RIDGEWOOD AVE, 8TH ST"
0,OCA-0204,SW College Rd (SR 200) & SW 32nd Ave,29.15868,-82.17652,"SW 32ND AVE, SR-200"
0,BRE-0374,SR 520 (W King St) at Cox Rd/A Ln,28.359845,-80.788415,"COX RD, W KING ST, A LN"
0,MRN-9013,US 301 & CR 464A/SE 40 Cir,29.147393,-82.115318,"S PINE AVE, SE 40TH ST RD"
0,ORC-0075,Conroy Rd (SR 15) at Gatlin Ave,28.495088,-81.330839,"CONWAY RD S, GATLIN AVE"
0,D5I-3035,Fairbanks Ave (SR 426) & Clay St,28.593167,-81.373347,"CLAY ST, FAIRBANKS AVE W"
0,1045,US 17/92 at SR 46 E (25th St)&CR 46A (25th St),28.786652,-81.273037,"S FRENCH AVE, W 25TH ST"
0,ORC-0020,Apopka Vineland at Sand Lake Rd,28.449923,-81.499643,"S APOPKA VINELAND RD, GRANADA BLVD, W SAND LAKE RD"
0,ORL-0207,US-17/92 at Virginia Dr,28.564005,-81.36447,"MILLS AVE N, VIRGINIA DR"
0,LKC-0026,SR 50 at Oakley Seaver Drive,28.546668,-81.727665,"OAKLEY SEAVER DR, SR-50"
0,BRE-0115,Eau Gallie Blvd (SR 518) & CR 511 (John Rodes Blvd),28.120657,-80.700281,"N JOHN RODES BLVD, EAU GALLIE BLVD W"
0,BRE-0351,Grissom Pkwy at Falcon Blvd,28.483239,-80.804108,"GRISSOM PKWY, FALCON BLVD"
0,OSC-1130,Narcoossee Rd @ Narcoossee Middle school /North entr.,28.32669,-81.23227,"N NARCOOSSEE RD, JOHN DAVID RD"
0,ORC-0512,Apopka Vineland Rd (SR 535) at I-4 (WB Off Ramp),28.37804,-81.504768,"KISSIMMEE-VINELAND RD, I-4"
0,1100,US-17/92 at County Home Rd,28.742138,-81.29878,"US-17-92, COUNTY HOME RD"
0,OSC-1078,N Poinciana Blvd & Oren Brown Rd,28.303806,-81.477592,"S POINCIANA BLVD, OREN BROWN RD"
0,OSC-3008,US 192/441 & Michigan Ave,28.2459,-81.2767,"MICHIGAN CT, JAMES PL"
0,ORC-0193,Hansel Ave (SR 527 NB) & Fairlane Ave,28.472123,-81.36781,"HANSEL AVE, FAIRLANE AVE"
0,VOL-0274,Ridgewood Ave (US 1) & Walker St,29.2491,-81.0434,"RIDGEWOOD AVE, 15TH ST"
0,ORC-0337,SR 434 at McCulloch Rd,28.611877,-81.207656,"ALAFAYA TRL N, MCCULLOCH RD"
0,VOL-0204,Yonge St (US 1) & SR 40 (Granada Blvd),29.2831,-81.062,"S YONGE ST, W GRANADA BLVD"
0,ORC-0554,Lake Underhill Rd & Deerwood Ave,28.539248,-81.257242,"S DEERWOOD AVE, LAKE UNDERHILL RD"
0,BRE-1014,SR 520 (W King St) at SR 519 (Fiske Blvd),28.355724,-80.742575,W KING ST
0,ORC-0365,John Young Pkwy & Commodity Circle,28.441912,-81.427516,"S JOHN YOUNG PKWY, COMMODITY CIR"
0,VOL-0149,Yonge St (US 1) & Hand Ave,29.27185,-81.056258,"S YONGE ST, HAND AVE"
0,OSC-2002,US 192 & Central Ave,28.3045,-81.4078,"N CENTRAL AVE, W VINE ST"
0,ORL-0244,SR 436 (Semoran Blvd) at Stonewall Jackson RD,28.53316,-81.310478,"S SEMORAN BLVD, STONEWALL JACKSON RD"
0,ORL-0178,Princeton St & Harrison Ave,28.571215,-81.383807,"HARRISON AVE, W PRINCETON ST"
0,1990,HE Thomas Jr Pkwy & Oregon Ave,28.786474,-81.328744,"VIA COMO PL, HE THOMAS JR PKWY, S OREGON AVE"
0,VOL-0270,Ridgewood Ave (US 1) & 2nd St,29.2291,-81.0326,"RIDGEWOOD AVE, 1ST ST"
0,VOL-0407,SR 44 at I-95 NB Ramps,29.012719,-80.986944,"I-95, SR-44"
0,LKC-0096,SR 50 at Sandhill View Blvd,28.546639,-81.731956,SR-50
0,OCA-0200,SR-200 / College Rd / SW 10th St at I-75 SB On Ramp,29.149664,-82.185681,"SR-200, 350"
0,ORC-0297,SR 536 (WORLD CENTER) at INTERNATIONAL DR S,28.358187,-81.487135,"INTERNATIONAL DR S, SR-536"
0,ORC-0723,SR 50 & Oberry Hoover Rd,28.567293,-81.211782,"OBERRY HOOVER RD, E COLONIAL DR"
0,ORL-0247,US-441 / Orange Blossom Trl at Anderson St,28.536485,-81.397211,"S ORANGE BLOSSOM TRL, W ANDERSON ST"
0,1290,SR-434 at Florida Central Pkwy,28.69783,-81.35289,"FLORIDA CENTRAL PKWY, SR-434"
0,2505,Red Bug Lake Rd & SR 417 SB Ramp,28.656402,-81.233436,"RED BUG LAKE RD, 41"
0,1215,SR-434 / Alafaya Trl / Forest City Rd @ San Sebastian Prado / Cape Cod Ln,28.672034,-81.419004,"SAN SEBASTIAN PRADO, SR-434"
0,ORC-0397,Colonial Dr W at SR 429 NB Ramp,28.551453,-81.558104,"SR-429-TOLL, W COLONIAL DR"
0,1595,SR 436 & Wilshire Dr,28.651441,-81.32833,"E SEMORAN BLVD, WILSHIRE DR"
0,ORC-0341,Central Florida Pkwy & Sea Harbor Dr,28.40804,-81.46899,"SEA HARBOR DR, CENTRAL FLORIDA PKWY"
0,BRE-0094,US 1 (N Cocoa Blvd) at Barnes Blvd (CR 502)/ Coquina Rd,28.294134,-80.699696,"US-1, COQUINA RD, BARNES BLVD"
0,ORC-0382,Apopka Vineland Rd & Bay Side Dr / Torey Pines Terrace,28.483803,-81.508555,"BAY SIDE DR, S APOPKA VINELAND RD"
0,1375,SR 419/434 & SR 417 (SB Ramp),28.690162,-81.228746,"44, SR-419"
0,1550,SR-436 / Semoran Blvd / Altamonte Dr at Boston Ave,28.663847,-81.37112,"BOSTON AVE, E ALTAMONTE DR"
0,1195,SR-434 / Alafaya Trl / Forest City Rd at Gateway Dr,28.64474,-81.4152,"SR-434, GATEWAY DR"
0,ORL-0692,Millenia Blvd & Super Target,28.491787,-81.428263,MILLENIA BLVD
0,ORC-0340,Sand Lake Rd (SR 482) & Universal Blvd,28.45,-81.4656,"UNIVERSAL BLVD, W SAND LAKE RD"
0,BRE-2003,SR 520 (Cocoa Beach Cswy) at SR A1A (N Atlantic Ave),28.357982,-80.608089,COCOA BEACH CSWY W
0,ORL-0370,International Dr & Grand National Dr,28.46235,-81.45626,"GRANDNATIONAL DR, INTERNATIONAL DR"
0,ORL-0234,SR 436 (Semoran Blvd) at Lake Margaret Dr,28.505785,-81.310258,"SEMORAN BLVD S, LAKE MARGARET DR"
0,LKC-0003,SR 50 & Citrus Tower Blvd,28.546789,-81.72327,"CITRUS TOWER BLVD, SR-50"
0,ORC-0317,Orange Blossom Tr (US 441) at Jones Ave,28.730938,-81.606153,"JONES AVE, ORANGE BLOSSOM TRL"
0,OSC-2005,US192 @ Emory,28.304483,-81.420039,"N EMORY AVE, W VINE ST"
0,ORC-0167,US-441 / Orange Blossom Trl at Lancaster Rd,28.465222,-81.396875,"S ORANGE BLOSSOM TRL, W LANCASTER RD"
