,ATSPM_ID,name,latitude,longitude,roadway_name,county,direction,roadwayName,SIIA_ID,approachID,laneType,width,numberFromLeft,detectorID,channel,phase,distanceToStopbar,length,laneID,det_type
17,VOL-0336,Saxon Blvd & Threadgill Place,28.91124,-81.28812,"THREADGILL PL, SAXON BLVD",VOLUSIA,270,SAXON BLVD,1099,3884,Through,12.0,2,16569,19,2,330.0,6.0,11664,Inductive Loop
18,VOL-0336,Saxon Blvd & Threadgill Place,28.91124,-81.28812,"THREADGILL PL, SAXON BLVD",VOLUSIA,270,SAXON BLVD,1099,3884,Through,12.0,3,12481,3,3,0.0,50.0,11665,Video
19,VOL-0336,Saxon Blvd & Threadgill Place,28.91124,-81.28812,"THREADGILL PL, SAXON BLVD",VOLUSIA,270,SAXON BLVD,1099,3884,Through,12.0,3,16570,17,2,150.0,6.0,11665,Inductive Loop
20,VOL-0336,Saxon Blvd & Threadgill Place,28.91124,-81.28812,"THREADGILL PL, SAXON BLVD",VOLUSIA,270,SAXON BLVD,1099,3884,Through,12.0,3,16571,20,2,330.0,6.0,11665,Inductive Loop
21,VOL-0336,Saxon Blvd & Threadgill Place,28.91124,-81.28812,"THREADGILL PL, SAXON BLVD",VOLUSIA,270,SAXON BLVD,1099,3884,Through Right,12.0,4,12482,15,2,0.0,50.0,11666,Video
22,VOL-0336,Saxon Blvd & Threadgill Place,28.91124,-81.28812,"THREADGILL PL, SAXON BLVD",VOLUSIA,270,SAXON BLVD,1099,3884,Through Right,12.0,4,16572,18,2,150.0,6.0,11666,Inductive Loop
23,VOL-0336,Saxon Blvd & Threadgill Place,28.91124,-81.28812,"THREADGILL PL, SAXON BLVD",VOLUSIA,270,SAXON BLVD,1099,3884,Through Right,12.0,4,16573,21,2,330.0,6.0,11666,Inductive Loop
0,MEL-4061,Harbor City Blvd (US 1) & US 192 (Strawbridge Ave),28.079928,-80.603508,"S HARBOR CITY BLVD, E STRAWBRIDGE AVE",BREVARD,0,S HARBOR CITY BLVD,1713,6123,Left,11.0,1,17434,1,1,0.0,40.0,18491,Inductive Loop
1,MEL-4061,Harbor City Blvd (US 1) & US 192 (Strawbridge Ave),28.079928,-80.603508,"S HARBOR CITY BLVD, E STRAWBRIDGE AVE",BREVARD,0,S HARBOR CITY BLVD,1713,6123,Through,11.0,2,17435,5,4,150.0,6.0,18492,Inductive Loop
2,MEL-4061,Harbor City Blvd (US 1) & US 192 (Strawbridge Ave),28.079928,-80.603508,"S HARBOR CITY BLVD, E STRAWBRIDGE AVE",BREVARD,0,S HARBOR CITY BLVD,1713,6123,Through,11.0,3,17436,13,4,150.0,6.0,18493,Inductive Loop
3,MEL-4061,Harbor City Blvd (US 1) & US 192 (Strawbridge Ave),28.079928,-80.603508,"S HARBOR CITY BLVD, E STRAWBRIDGE AVE",BREVARD,180,S HARBOR CITY BLVD,1713,6124,Left,11.0,1,17437,7,5,0.0,40.0,18495,Inductive Loop
4,MEL-4061,Harbor City Blvd (US 1) & US 192 (Strawbridge Ave),28.079928,-80.603508,"S HARBOR CITY BLVD, E STRAWBRIDGE AVE",BREVARD,180,S HARBOR CITY BLVD,1713,6124,Through,11.0,3,17439,2,2,150.0,6.0,18497,Inductive Loop
5,MEL-4061,Harbor City Blvd (US 1) & US 192 (Strawbridge Ave),28.079928,-80.603508,"S HARBOR CITY BLVD, E STRAWBRIDGE AVE",BREVARD,180,S HARBOR CITY BLVD,1713,6124,Through Right,11.0,4,17440,3,2,150.0,6.0,18498,Inductive Loop
6,MEL-4061,Harbor City Blvd (US 1) & US 192 (Strawbridge Ave),28.079928,-80.603508,"S HARBOR CITY BLVD, E STRAWBRIDGE AVE",BREVARD,90,E STRAWBRIDGE AVE,1713,6125,Left,11.0,1,17430,4,3,0.0,40.0,18485,Inductive Loop
7,MEL-4061,Harbor City Blvd (US 1) & US 192 (Strawbridge Ave),28.079928,-80.603508,"S HARBOR CITY BLVD, E STRAWBRIDGE AVE",BREVARD,90,E STRAWBRIDGE AVE,1713,6125,Through,11.0,2,17431,15,8,0.0,40.0,18486,Inductive Loop
8,MEL-4061,Harbor City Blvd (US 1) & US 192 (Strawbridge Ave),28.079928,-80.603508,"S HARBOR CITY BLVD, E STRAWBRIDGE AVE",BREVARD,90,E STRAWBRIDGE AVE,1713,6125,Through Right,11.0,3,17432,16,8,0.0,40.0,18487,Inductive Loop
9,MEL-4061,Harbor City Blvd (US 1) & US 192 (Strawbridge Ave),28.079928,-80.603508,"S HARBOR CITY BLVD, E STRAWBRIDGE AVE",BREVARD,270,E STRAWBRIDGE AVE,1713,6126,Left,11.0,1,17433,12,7,0.0,40.0,18488,Inductive Loop
0,OSC-2026,John Young Pkwy (US 17/92) at Mabbette St,28.293511,-81.416105,S JOHN YOUNG PKWY,OSCEOLA,0,S JOHN YOUNG PKWY,1388,4914,Left,12.0,1,15284,1,1,0.0,50.0,14663,Video
1,OSC-2026,John Young Pkwy (US 17/92) at Mabbette St,28.293511,-81.416105,S JOHN YOUNG PKWY,OSCEOLA,0,S JOHN YOUNG PKWY,1388,4914,Through,12.0,2,15285,6,6,0.0,50.0,14664,Video
2,OSC-2026,John Young Pkwy (US 17/92) at Mabbette St,28.293511,-81.416105,S JOHN YOUNG PKWY,OSCEOLA,0,S JOHN YOUNG PKWY,1388,4914,Through,12.0,3,15286,6,6,0.0,50.0,14665,Video
3,OSC-2026,John Young Pkwy (US 17/92) at Mabbette St,28.293511,-81.416105,S JOHN YOUNG PKWY,OSCEOLA,0,S JOHN YOUNG PKWY,1388,4914,Through Right,12.0,4,15287,6,6,0.0,50.0,14666,Video
4,OSC-2026,John Young Pkwy (US 17/92) at Mabbette St,28.293511,-81.416105,S JOHN YOUNG PKWY,OSCEOLA,180,S JOHN YOUNG PKWY,1388,4915,Left,12.0,1,15288,5,5,0.0,50.0,14667,Video
5,OSC-2026,John Young Pkwy (US 17/92) at Mabbette St,28.293511,-81.416105,S JOHN YOUNG PKWY,OSCEOLA,180,S JOHN YOUNG PKWY,1388,4915,Through,12.0,2,15289,2,2,0.0,50.0,14668,Video
6,OSC-2026,John Young Pkwy (US 17/92) at Mabbette St,28.293511,-81.416105,S JOHN YOUNG PKWY,OSCEOLA,180,S JOHN YOUNG PKWY,1388,4915,Through,12.0,3,15290,2,2,0.0,50.0,14669,Video
7,OSC-2026,John Young Pkwy (US 17/92) at Mabbette St,28.293511,-81.416105,S JOHN YOUNG PKWY,OSCEOLA,180,S JOHN YOUNG PKWY,1388,4915,Through Right,12.0,4,15291,2,2,0.0,50.0,14670,Video
8,OSC-2026,John Young Pkwy (US 17/92) at Mabbette St,28.293511,-81.416105,S JOHN YOUNG PKWY,OSCEOLA,90,S JOHN YOUNG PKWY,1388,4916,Left,12.0,1,15292,8,8,0.0,50.0,14671,Video
9,OSC-2026,John Young Pkwy (US 17/92) at Mabbette St,28.293511,-81.416105,S JOHN YOUNG PKWY,OSCEOLA,90,S JOHN YOUNG PKWY,1388,4916,Through Right,12.0,2,15293,8,8,0.0,50.0,14672,Video
10,OSC-2026,John Young Pkwy (US 17/92) at Mabbette St,28.293511,-81.416105,S JOHN YOUNG PKWY,OSCEOLA,270,S JOHN YOUNG PKWY,1388,4917,Left,12.0,1,15294,8,8,0.0,50.0,14673,Video
11,OSC-2026,John Young Pkwy (US 17/92) at Mabbette St,28.293511,-81.416105,S JOHN YOUNG PKWY,OSCEOLA,270,S JOHN YOUNG PKWY,1388,4917,Through Right,12.0,2,15295,8,8,0.0,50.0,14674,Video
0,ORL-0528,SR 436 (Semoran Blvd) at Yew Dr,28.540775,-81.31058,"S SEMORAN BLVD, YEW DR",ORANGE,180,S SEMORAN BLVD,419,1471,Through,12.0,1,4427,2,2,0.0,50.0,4241,Video
1,ORL-0528,SR 436 (Semoran Blvd) at Yew Dr,28.540775,-81.31058,"S SEMORAN BLVD, YEW DR",ORANGE,180,S SEMORAN BLVD,419,1471,Through,12.0,2,6673,2,2,0.0,50.0,6448,Video
2,ORL-0528,SR 436 (Semoran Blvd) at Yew Dr,28.540775,-81.31058,"S SEMORAN BLVD, YEW DR",ORANGE,180,S SEMORAN BLVD,419,1471,Through,12.0,3,6674,2,2,0.0,50.0,6449,Video
3,ORL-0528,SR 436 (Semoran Blvd) at Yew Dr,28.540775,-81.31058,"S SEMORAN BLVD, YEW DR",ORANGE,270,YEW DR,419,1472,Left,12.0,1,4428,4,4,0.0,50.0,4242,Video
4,ORL-0528,SR 436 (Semoran Blvd) at Yew Dr,28.540775,-81.31058,"S SEMORAN BLVD, YEW DR",ORANGE,270,YEW DR,419,1472,Left Through,12.0,2,4429,4,4,0.0,50.0,4243,Video
5,ORL-0528,SR 436 (Semoran Blvd) at Yew Dr,28.540775,-81.31058,"S SEMORAN BLVD, YEW DR",ORANGE,270,YEW DR,419,1472,Right,12.0,3,4430,4,4,0.0,50.0,4244,Video
6,ORL-0528,SR 436 (Semoran Blvd) at Yew Dr,28.540775,-81.31058,"S SEMORAN BLVD, YEW DR",ORANGE,0,S SEMORAN BLVD,419,1473,Left,12.0,1,4431,1,1,0.0,50.0,4245,Video
7,ORL-0528,SR 436 (Semoran Blvd) at Yew Dr,28.540775,-81.31058,"S SEMORAN BLVD, YEW DR",ORANGE,0,S SEMORAN BLVD,419,1473,Through,12.0,2,4432,6,6,0.0,50.0,4246,Video
8,ORL-0528,SR 436 (Semoran Blvd) at Yew Dr,28.540775,-81.31058,"S SEMORAN BLVD, YEW DR",ORANGE,0,S SEMORAN BLVD,419,1473,Through,12.0,3,4433,6,6,0.0,50.0,4247,Video
9,ORL-0528,SR 436 (Semoran Blvd) at Yew Dr,28.540775,-81.31058,"S SEMORAN BLVD, YEW DR",ORANGE,0,S SEMORAN BLVD,419,1473,Through,12.0,4,4434,6,6,0.0,50.0,4248,Video
10,ORL-0528,SR 436 (Semoran Blvd) at Yew Dr,28.540775,-81.31058,"S SEMORAN BLVD, YEW DR",ORANGE,90,YEW DR,419,1474,Left Right,12.0,1,4435,3,3,0.0,50.0,4249,Video
0,D5I-3025,17/92 / 15/600 (Orlando Ave.) at Minnesota Ave.,28.589451,-81.364987,"ORLANDO AVE S, MINNESOTA AVE",ORANGE,180,ORLANDO AVE S,217,750,Left,12.0,1,1325,4,5,0.0,40.0,1713,Video
1,D5I-3025,17/92 / 15/600 (Orlando Ave.) at Minnesota Ave.,28.589451,-81.364987,"ORLANDO AVE S, MINNESOTA AVE",ORANGE,180,ORLANDO AVE S,217,750,Through,12.0,2,1326,3,2,60.0,40.0,1714,Video
2,D5I-3025,17/92 / 15/600 (Orlando Ave.) at Minnesota Ave.,28.589451,-81.364987,"ORLANDO AVE S, MINNESOTA AVE",ORANGE,180,ORLANDO AVE S,217,750,Through Right,12.0,3,1327,3,2,60.0,40.0,1715,Video
3,D5I-3025,17/92 / 15/600 (Orlando Ave.) at Minnesota Ave.,28.589451,-81.364987,"ORLANDO AVE S, MINNESOTA AVE",ORANGE,270,MINNESOTA AVE,217,751,Left,10.0,1,1328,7,4,0.0,40.0,1716,Video
4,D5I-3025,17/92 / 15/600 (Orlando Ave.) at Minnesota Ave.,28.589451,-81.364987,"ORLANDO AVE S, MINNESOTA AVE",ORANGE,270,MINNESOTA AVE,217,751,Through Right,10.0,2,1329,7,4,0.0,46.0,1717,Video
5,D5I-3025,17/92 / 15/600 (Orlando Ave.) at Minnesota Ave.,28.589451,-81.364987,"ORLANDO AVE S, MINNESOTA AVE",ORANGE,0,ORLANDO AVE S,217,748,Left,12.0,1,1320,1,1,0.0,62.0,1708,Video
6,D5I-3025,17/92 / 15/600 (Orlando Ave.) at Minnesota Ave.,28.589451,-81.364987,"ORLANDO AVE S, MINNESOTA AVE",ORANGE,0,ORLANDO AVE S,217,748,Through,12.0,2,1321,2,6,60.0,42.0,1709,Video
7,D5I-3025,17/92 / 15/600 (Orlando Ave.) at Minnesota Ave.,28.589451,-81.364987,"ORLANDO AVE S, MINNESOTA AVE",ORANGE,0,ORLANDO AVE S,217,748,Through Right,10.0,3,1322,2,6,60.0,42.0,1710,Video
8,D5I-3025,17/92 / 15/600 (Orlando Ave.) at Minnesota Ave.,28.589451,-81.364987,"ORLANDO AVE S, MINNESOTA AVE",ORANGE,90,MINNESOTA AVE,217,749,Left,10.0,1,1323,5,3,0.0,46.0,1711,Video
9,D5I-3025,17/92 / 15/600 (Orlando Ave.) at Minnesota Ave.,28.589451,-81.364987,"ORLANDO AVE S, MINNESOTA AVE",ORANGE,90,MINNESOTA AVE,217,749,Through Right,10.0,2,1324,6,8,0.0,46.0,1712,Video
0,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,0,ORANGE BLOSSOM TRL N,360,1248,Through,12.0,1,2466,6,6,150.0,6.0,2879,Inductive Loop
1,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,0,ORANGE BLOSSOM TRL N,360,1248,Through,12.0,1,2467,6,6,330.0,6.0,2879,Inductive Loop
2,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,0,ORANGE BLOSSOM TRL N,360,1248,Through,12.0,2,2468,6,6,150.0,6.0,2880,Inductive Loop
3,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,0,ORANGE BLOSSOM TRL N,360,1248,Through,12.0,2,2469,6,6,330.0,6.0,2880,Inductive Loop
4,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,0,ORANGE BLOSSOM TRL N,360,1248,Through,12.0,3,2470,6,6,150.0,6.0,2881,Inductive Loop
5,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,0,ORANGE BLOSSOM TRL N,360,1248,Through,12.0,3,2471,6,6,330.0,6.0,2881,Inductive Loop
6,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,90,MAITLAND BLVD,360,1249,Left,12.0,1,2472,3,3,0.0,50.0,2883,Inductive Loop
7,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,90,MAITLAND BLVD,360,1249,Right,12.0,2,2473,3,3,0.0,50.0,2884,Inductive Loop
8,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,90,MAITLAND BLVD,360,1249,Right,12.0,3,2474,3,3,0.0,50.0,2885,Inductive Loop
9,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,180,ORANGE BLOSSOM TRL N,360,1250,Left,12.0,1,2475,5,5,0.0,50.0,2886,Inductive Loop
10,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,180,ORANGE BLOSSOM TRL N,360,1250,Left,12.0,2,2476,3,5,0.0,50.0,2887,Inductive Loop
11,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,180,ORANGE BLOSSOM TRL N,360,1250,Through,12.0,3,2477,2,2,150.0,6.0,2888,Inductive Loop
12,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,180,ORANGE BLOSSOM TRL N,360,1250,Through,12.0,3,2478,2,2,330.0,6.0,2888,Inductive Loop
13,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,180,ORANGE BLOSSOM TRL N,360,1250,Through,12.0,4,2479,2,2,150.0,6.0,2889,Inductive Loop
14,ORC-0579,NOBT at SR 414 EB Ramp,28.633509,-81.452141,"ORANGE BLOSSOM TRL N, MAITLAND BLVD",ORANGE,180,ORANGE BLOSSOM TRL N,360,1250,Through,12.0,4,2480,2,2,330.0,6.0,2889,Inductive Loop
0,VOL-0128,Ridgewood Ave (US 1) & Big Tree Rd,29.1742,-81.0033,"S RIDGEWOOD AVE, BIG TREE RD",VOLUSIA,0,S RIDGEWOOD AVE,1486,5285,Left,12.0,1,16027,1,1,0.0,40.0,15937,Inductive Loop
1,VOL-0128,Ridgewood Ave (US 1) & Big Tree Rd,29.1742,-81.0033,"S RIDGEWOOD AVE, BIG TREE RD",VOLUSIA,0,S RIDGEWOOD AVE,1486,5285,Through,12.0,2,16028,6,6,150.0,6.0,15938,Inductive Loop
2,VOL-0128,Ridgewood Ave (US 1) & Big Tree Rd,29.1742,-81.0033,"S RIDGEWOOD AVE, BIG TREE RD",VOLUSIA,0,S RIDGEWOOD AVE,1486,5285,Through Right,12.0,3,16029,6,6,150.0,6.0,15939,Inductive Loop
3,VOL-0128,Ridgewood Ave (US 1) & Big Tree Rd,29.1742,-81.0033,"S RIDGEWOOD AVE, BIG TREE RD",VOLUSIA,90,BIG TREE RD,1486,5286,Left,12.0,1,16033,3,3,0.0,40.0,15940,Inductive Loop
4,VOL-0128,Ridgewood Ave (US 1) & Big Tree Rd,29.1742,-81.0033,"S RIDGEWOOD AVE, BIG TREE RD",VOLUSIA,90,BIG TREE RD,1486,5286,Through,12.0,2,16034,8,8,0.0,40.0,15941,Inductive Loop
5,VOL-0128,Ridgewood Ave (US 1) & Big Tree Rd,29.1742,-81.0033,"S RIDGEWOOD AVE, BIG TREE RD",VOLUSIA,180,S RIDGEWOOD AVE,1486,5287,Left,12.0,1,16030,5,5,0.0,40.0,15943,Inductive Loop
6,VOL-0128,Ridgewood Ave (US 1) & Big Tree Rd,29.1742,-81.0033,"S RIDGEWOOD AVE, BIG TREE RD",VOLUSIA,180,S RIDGEWOOD AVE,1486,5287,Through,12.0,2,16031,2,2,150.0,6.0,15944,Inductive Loop
7,VOL-0128,Ridgewood Ave (US 1) & Big Tree Rd,29.1742,-81.0033,"S RIDGEWOOD AVE, BIG TREE RD",VOLUSIA,180,S RIDGEWOOD AVE,1486,5287,Through,12.0,3,16032,2,2,150.0,6.0,15945,Inductive Loop
8,VOL-0128,Ridgewood Ave (US 1) & Big Tree Rd,29.1742,-81.0033,"S RIDGEWOOD AVE, BIG TREE RD",VOLUSIA,270,BIG TREE RD,1486,5288,Left Through,12.0,1,16035,4,4,0.0,40.0,15947,Inductive Loop
9,VOL-0128,Ridgewood Ave (US 1) & Big Tree Rd,29.1742,-81.0033,"S RIDGEWOOD AVE, BIG TREE RD",VOLUSIA,270,BIG TREE RD,1486,5288,Right,12.0,2,16036,4,4,0.0,40.0,15948,Inductive Loop
0,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,180,STADIUM PKWY,655,2287,Left,12.0,1,9670,9,5,0.0,40.0,7514,Inductive Loop
1,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,180,STADIUM PKWY,655,2287,Through,12.0,2,9671,2,2,150.0,6.0,7515,Inductive Loop
2,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,180,STADIUM PKWY,655,2287,Through,12.0,2,9672,4,2,330.0,6.0,7515,Inductive Loop
3,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,180,STADIUM PKWY,655,2287,Through,12.0,3,9673,3,2,150.0,6.0,7516,Inductive Loop
4,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,180,STADIUM PKWY,655,2287,Through,12.0,3,9674,5,2,330.0,6.0,7516,Inductive Loop
5,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,270,VIERA BLVD,655,2288,Left,12.0,1,9675,15,7,0.0,40.0,7518,Inductive Loop
6,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,270,VIERA BLVD,655,2288,Left,12.0,2,9676,12,7,0.0,40.0,7519,Inductive Loop
7,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,270,VIERA BLVD,655,2288,Through,12.0,3,9677,7,4,0.0,40.0,7520,Inductive Loop
8,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,270,VIERA BLVD,655,2288,Through,12.0,4,9678,8,4,0.0,40.0,7521,Inductive Loop
9,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,270,VIERA BLVD,655,2288,Right,12.0,5,9679,16,4,0.0,40.0,7522,Inductive Loop
10,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,0,STADIUM PKWY,655,2289,Left,12.0,1,9661,1,1,0.0,40.0,7523,Inductive Loop
11,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,0,STADIUM PKWY,655,2289,Through,12.0,2,9662,10,6,150.0,6.0,7524,Inductive Loop
12,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,0,STADIUM PKWY,655,2289,Through,12.0,2,9663,11,6,330.0,6.0,7524,Inductive Loop
13,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,0,STADIUM PKWY,655,2289,Through,12.0,3,9664,10,6,150.0,6.0,7525,Inductive Loop
14,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,0,STADIUM PKWY,655,2289,Through,12.0,3,9665,11,6,330.0,6.0,7525,Inductive Loop
15,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,90,VIERA BLVD,655,2290,Left,12.0,1,9666,6,3,0.0,40.0,7527,Inductive Loop
16,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,90,VIERA BLVD,655,2290,Through,12.0,2,9667,13,8,0.0,40.0,7528,Inductive Loop
17,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,90,VIERA BLVD,655,2290,Through,12.0,3,9668,13,8,0.0,40.0,7529,Inductive Loop
18,BRE-0347,Viera Blvd at Stadium Pkwy,28.26685,-80.736475,"STADIUM PKWY, VIERA BLVD",BREVARD,90,VIERA BLVD,655,2290,Right,12.0,4,9669,14,8,0.0,40.0,7530,Inductive Loop
0,D5I-8005,SR 527 (Orange Ave) at Holden Ave,28.494694,-81.374935,"ORANGE AVE S, W HOLDEN AVE",ORANGE,0,ORANGE AVE S,1644,5864,Left,12.0,1,16268,1,1,0.0,50.0,17684,Video
1,D5I-8005,SR 527 (Orange Ave) at Holden Ave,28.494694,-81.374935,"ORANGE AVE S, W HOLDEN AVE",ORANGE,0,ORANGE AVE S,1644,5864,Through,12.0,2,20046,6,6,0.0,50.0,19557,Video
2,D5I-8005,SR 527 (Orange Ave) at Holden Ave,28.494694,-81.374935,"ORANGE AVE S, W HOLDEN AVE",ORANGE,0,ORANGE AVE S,1644,5864,Through,12.0,3,20047,6,6,0.0,50.0,19558,Video
3,D5I-8005,SR 527 (Orange Ave) at Holden Ave,28.494694,-81.374935,"ORANGE AVE S, W HOLDEN AVE",ORANGE,90,W HOLDEN AVE,1644,5865,Left,12.0,1,20048,3,3,0.0,50.0,19560,Video
4,D5I-8005,SR 527 (Orange Ave) at Holden Ave,28.494694,-81.374935,"ORANGE AVE S, W HOLDEN AVE",ORANGE,90,W HOLDEN AVE,1644,5865,Through Right,12.0,2,20049,8,8,0.0,50.0,19561,Video
5,D5I-8005,SR 527 (Orange Ave) at Holden Ave,28.494694,-81.374935,"ORANGE AVE S, W HOLDEN AVE",ORANGE,180,ORANGE AVE S,1644,5866,Left,12.0,1,20050,3,3,0.0,50.0,19562,Video
6,D5I-8005,SR 527 (Orange Ave) at Holden Ave,28.494694,-81.374935,"ORANGE AVE S, W HOLDEN AVE",ORANGE,180,ORANGE AVE S,1644,5866,Through Right,12.0,2,20051,8,8,0.0,50.0,19563,Video
7,D5I-8005,SR 527 (Orange Ave) at Holden Ave,28.494694,-81.374935,"ORANGE AVE S, W HOLDEN AVE",ORANGE,270,W HOLDEN AVE,1644,5867,Through,12.0,1,20052,4,4,0.0,50.0,19564,Video
0,OSC-1103,Michigan ave @ Mill Slough rd,28.315312,-81.391305,MILL SLOUGH RD,OSCEOLA,0,MILL SLOUGH RD,1503,5351,Through,12.0,1,14598,2,2,85.0,6.0,16113,Inductive Loop
1,OSC-1103,Michigan ave @ Mill Slough rd,28.315312,-81.391305,MILL SLOUGH RD,OSCEOLA,0,MILL SLOUGH RD,1503,5351,Through Right,12.0,2,14599,2,2,85.0,6.0,16114,Inductive Loop
2,OSC-1103,Michigan ave @ Mill Slough rd,28.315312,-81.391305,MILL SLOUGH RD,OSCEOLA,180,MILL SLOUGH RD,1503,5352,Left,12.0,1,16267,1,1,0.0,35.0,16115,Inductive Loop
3,OSC-1103,Michigan ave @ Mill Slough rd,28.315312,-81.391305,MILL SLOUGH RD,OSCEOLA,180,MILL SLOUGH RD,1503,5352,Through,12.0,2,14600,10,6,106.0,6.0,16116,Inductive Loop
4,OSC-1103,Michigan ave @ Mill Slough rd,28.315312,-81.391305,MILL SLOUGH RD,OSCEOLA,180,MILL SLOUGH RD,1503,5352,Through,12.0,3,14601,10,6,106.0,6.0,16118,Inductive Loop
5,OSC-1103,Michigan ave @ Mill Slough rd,28.315312,-81.391305,MILL SLOUGH RD,OSCEOLA,270,MILL SLOUGH RD,1503,5353,Left,12.0,1,14602,7,4,0.0,30.0,16119,Inductive Loop
6,OSC-1103,Michigan ave @ Mill Slough rd,28.315312,-81.391305,MILL SLOUGH RD,OSCEOLA,270,MILL SLOUGH RD,1503,5353,Right,12.0,2,14603,8,4,0.0,30.0,16120,Inductive Loop
0,OSC-1093,US 441 & Osceola Pkwy,28.337258,-81.403742,"N ORANGE BLOSSOM TRL, W OSCEOLA PKWY",OSCEOLA,0,N ORANGE BLOSSOM TRL,524,1780,Left,12.0,1,5506,7,7,0.0,60.0,5239,Video
1,OSC-1093,US 441 & Osceola Pkwy,28.337258,-81.403742,"N ORANGE BLOSSOM TRL, W OSCEOLA PKWY",OSCEOLA,0,N ORANGE BLOSSOM TRL,524,1780,Left,12.0,2,5507,7,7,0.0,60.0,5240,Video
2,OSC-1093,US 441 & Osceola Pkwy,28.337258,-81.403742,"N ORANGE BLOSSOM TRL, W OSCEOLA PKWY",OSCEOLA,0,N ORANGE BLOSSOM TRL,524,1780,Through,12.0,3,5508,4,4,0.0,60.0,5241,Video
